# Starting training
# total num. idxs: 10
# epoch train_loss val_loss train_mae test_mae val_mae time
2.910000000000000000e+02 3.348918499253164625e-05 3.297520203101276403e-05 4.076572796451919167e+00 4.307227983142323247e+00 -1.000000000000000000e+00 4.362146377563476562e+00
2.920000000000000000e+02 3.303251384149792728e-05 3.293117034229218581e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.184544563293457031e+00
2.930000000000000000e+02 3.353022502606892429e-05 3.484483719791129123e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.899498939514160156e+00
2.940000000000000000e+02 3.297693732417508131e-05 3.239295595973481774e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.933018684387207031e+00
2.950000000000000000e+02 3.272427515589668433e-05 3.062023954518514204e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.352037906646728516e+00
2.960000000000000000e+02 3.294215750039170687e-05 3.298922919739147232e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.254427909851074219e+00
2.970000000000000000e+02 3.211901018761503579e-05 3.278250043090827261e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.295400857925415039e+00
2.980000000000000000e+02 3.229357352618133722e-05 3.139398597813675113e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.755922794342041016e+00
2.990000000000000000e+02 3.170632755389862095e-05 3.214650373281452807e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.518489360809326172e+00
3.000000000000000000e+02 3.155666150658379088e-05 3.237661049117694200e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.501192092895507812e+00
3.010000000000000000e+02 3.149613997898104779e-05 3.168962905352608713e-05 3.972582574867173921e+00 4.252364383383850921e+00 -1.000000000000000000e+00 5.392233610153198242e+00
3.020000000000000000e+02 3.170255567440154133e-05 3.317628707579911557e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.607675790786743164e+00
3.030000000000000000e+02 3.129041114050379026e-05 3.088684697002392991e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.282844305038452148e+00
3.040000000000000000e+02 3.129899473872599179e-05 2.930215087913037511e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.203254222869873047e+00
3.050000000000000000e+02 3.143108117880815305e-05 3.205497205672160939e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.383497476577758789e+00
3.060000000000000000e+02 3.100418437671730016e-05 3.307409929486343069e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.832706689834594727e+00
3.070000000000000000e+02 3.078509598312371569e-05 2.998470399756685925e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.327249288558959961e+00
3.080000000000000000e+02 3.085572433841175544e-05 3.132119458885616431e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.031365156173706055e+00
3.090000000000000000e+02 3.037311591538998331e-05 3.100413531395009129e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.013888835906982422e+00
3.100000000000000000e+02 3.016976892582722445e-05 2.879216387022465922e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.690718173980712891e+00
3.110000000000000000e+02 3.002937366291423270e-05 2.865773800715327695e-05 3.884527735572174567e+00 4.188210563414330068e+00 -1.000000000000000000e+00 4.053257465362548828e+00
3.120000000000000000e+02 2.964153325663227475e-05 3.085530285323689572e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.550259590148925781e+00
3.130000000000000000e+02 3.007106672112290347e-05 3.308822381685111929e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.956539869308471680e+00
3.140000000000000000e+02 2.991835341914690118e-05 3.223378029323616041e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.993926048278808594e+00
3.150000000000000000e+02 2.967005285757180345e-05 2.745281909480693864e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.868802785873413086e+00
3.160000000000000000e+02 2.960662607024267359e-05 2.702635578783384797e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.393107414245605469e+00
3.170000000000000000e+02 2.918952416917096652e-05 2.917944733746220785e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.082695245742797852e+00
3.180000000000000000e+02 2.999505591541770544e-05 3.362447157554009406e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.465903282165527344e+00
3.190000000000000000e+02 2.948252365356114952e-05 3.282373061223709231e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.029949188232421875e+00
3.200000000000000000e+02 2.936098787893539632e-05 2.749874417234121152e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.621016263961791992e+00
3.210000000000000000e+02 2.883220166495392930e-05 2.612634781326442310e-05 3.806182425888953613e+00 4.091941340838085139e+00 -1.000000000000000000e+00 6.689058542251586914e+00
3.220000000000000000e+02 2.872188826436259873e-05 2.765172027688731800e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.771965026855468750e+00
3.230000000000000000e+02 2.924497586064571909e-05 3.226842502498784393e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.308414220809936523e+00
3.240000000000000000e+02 2.865359252053780362e-05 2.975430225873444980e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.296374082565307617e+00
3.250000000000000000e+02 2.847864578746396117e-05 2.762164378513673723e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.624634504318237305e+00
3.260000000000000000e+02 2.756590184750040020e-05 2.808779317483188614e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.744545221328735352e+00
3.270000000000000000e+02 2.820479732934518677e-05 2.951025653362038297e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.971040964126586914e+00
3.280000000000000000e+02 2.753852046076317410e-05 2.791269132505816341e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.490472555160522461e+00
3.290000000000000000e+02 2.771955934956567521e-05 2.700787388648187253e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.739856004714965820e+00
3.300000000000000000e+02 2.700628847212844301e-05 2.809585686583348669e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.545734167098999023e+00
3.310000000000000000e+02 2.749988127848007114e-05 3.002616484339247973e-05 3.744358257119298816e+00 4.026734696414870029e+00 -1.000000000000000000e+00 5.442919492721557617e+00
3.320000000000000000e+02 2.706101546077764098e-05 2.747885881081720713e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.200280904769897461e+00
3.330000000000000000e+02 2.691950487461918366e-05 2.668527525525088675e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.886275291442871094e+00
3.340000000000000000e+02 2.657951971482938708e-05 2.786418983464791259e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.189899206161499023e+00
3.350000000000000000e+02 2.677187175159864729e-05 2.826383979182265401e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.934936761856079102e+00
3.360000000000000000e+02 2.733578931067335863e-05 2.958981587009469339e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.865015745162963867e+00
3.370000000000000000e+02 2.790364843675896938e-05 2.772868834615621408e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.549237251281738281e+00
3.380000000000000000e+02 2.816555885860941628e-05 2.819161790298917644e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.868138074874877930e+00
3.390000000000000000e+02 2.912116654709652602e-05 2.938000518868668252e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.128638505935668945e+00
3.400000000000000000e+02 3.014590626953447805e-05 2.963015230661995874e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.379381895065307617e+00
3.410000000000000000e+02 3.056141042877176674e-05 3.242764325895309521e-05 3.632255590955915991e+00 4.018338477124441255e+00 -1.000000000000000000e+00 4.099472761154174805e+00
3.420000000000000000e+02 3.443267865181989952e-05 3.647764022614736210e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.678632736206054688e+00
3.430000000000000000e+02 3.734934282515899213e-05 3.465409379955912731e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.541669607162475586e+00
3.440000000000000000e+02 3.855229847314458941e-05 3.088929630130984470e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.566296100616455078e+00
3.450000000000000000e+02 3.754650168372073934e-05 2.883030498567060922e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.131905078887939453e+00
3.460000000000000000e+02 3.333214709899680035e-05 2.694785012736221837e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.931424856185913086e+00
3.470000000000000000e+02 2.598686741802333611e-05 2.845295165576459612e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.012350082397460938e+00
3.480000000000000000e+02 2.707749234687692678e-05 2.878454239525944113e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.950242757797241211e+00
3.490000000000000000e+02 2.873543951039002537e-05 2.499859308230671903e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.347625017166137695e+00
3.500000000000000000e+02 2.494825796839376662e-05 2.523520592012345643e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.351102113723754883e+00
3.510000000000000000e+02 2.551356924629799171e-05 2.606177031774007966e-05 3.585671528522706097e+00 3.948742167988836371e+00 -1.000000000000000000e+00 4.366595745086669922e+00
3.520000000000000000e+02 2.622763707903024138e-05 2.743402075545587509e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.625027656555175781e+00
3.530000000000000000e+02 2.430551239134151628e-05 2.727702967617913008e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.002949237823486328e+00
3.540000000000000000e+02 2.499044470921446697e-05 2.568936002523775896e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.746258258819580078e+00
3.550000000000000000e+02 2.445112988960460607e-05 2.494855813554987489e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.340222835540771484e+00
3.560000000000000000e+02 2.399962088876461168e-05 2.514212961904082296e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.587218284606933594e+00
3.570000000000000000e+02 2.406485253706354342e-05 2.532226007713371741e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.628457784652709961e+00
3.580000000000000000e+02 2.378016490542119289e-05 2.561931001196127194e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.834377050399780273e+00
3.590000000000000000e+02 2.350007433734808404e-05 2.612613213923955304e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.674063205718994141e+00
3.600000000000000000e+02 2.366875752479080769e-05 2.576404609606500350e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.149610996246337891e+00
3.610000000000000000e+02 2.359878290424867695e-05 2.481053492151108256e-05 3.503950280305753839e+00 3.864226936578535110e+00 -1.000000000000000000e+00 6.686840295791625977e+00
3.620000000000000000e+02 2.353240094690797955e-05 2.598783606794641542e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.404529333114624023e+00
3.630000000000000000e+02 2.328791037804917323e-05 2.472106158988595140e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.113091468811035156e+00
3.640000000000000000e+02 2.316324356779195099e-05 2.414562496761123861e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.930280923843383789e+00
3.650000000000000000e+02 2.306957085772074267e-05 2.413189087199006606e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.765002012252807617e+00
3.660000000000000000e+02 2.291390814483192358e-05 2.452170556592447713e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.353946447372436523e+00
3.670000000000000000e+02 2.280425891980090023e-05 2.507015941079129484e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.492625713348388672e+00
3.680000000000000000e+02 2.273965361616348883e-05 2.499100011215783324e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 4.442299604415893555e+00
3.690000000000000000e+02 2.296155966521458585e-05 2.632951065982020729e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.396526575088500977e+00
3.700000000000000000e+02 2.265503419286443384e-05 2.480842355553868875e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.211642503738403320e+00
3.710000000000000000e+02 2.250178568725328459e-05 2.335282012269296209e-05 3.444372111155330263e+00 3.826122428971896028e+00 -1.000000000000000000e+00 6.369402170181274414e+00
3.720000000000000000e+02 2.242785315706180994e-05 2.303950535332681629e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.440011739730834961e+00
3.730000000000000000e+02 2.226212610787884391e-05 2.399251353649124800e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.562081098556518555e+00
3.740000000000000000e+02 2.245984122506841445e-05 2.550972861192508579e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.240269899368286133e+00
3.750000000000000000e+02 2.226644931326938741e-05 2.454532564887809887e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.777644395828247070e+00
3.760000000000000000e+02 2.220650074776561039e-05 2.482253455933911603e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.317507982254028320e+00
3.770000000000000000e+02 2.192405465860182827e-05 2.337377134380130551e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.501462936401367188e+00
3.780000000000000000e+02 2.206507916613939949e-05 2.261150964308038320e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.642055511474609375e+00
3.790000000000000000e+02 2.184121045688464631e-05 2.318278140954707655e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.530432224273681641e+00
3.800000000000000000e+02 2.161328982415719466e-05 2.444353963195838403e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.996252775192260742e+00
3.810000000000000000e+02 2.202573150793951532e-05 2.607560764571068557e-05 3.399551041787950201e+00 3.780503112326810022e+00 -1.000000000000000000e+00 3.832040309906005859e+00
3.820000000000000000e+02 2.183069901819599716e-05 2.531742353334357073e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.031694412231445312e+00
3.830000000000000000e+02 2.189613029671245051e-05 2.228794226417456215e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.241752624511718750e+00
3.840000000000000000e+02 2.165254750078969193e-05 2.211327337244357852e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.063497304916381836e+00
3.850000000000000000e+02 2.135493170932729355e-05 2.220836780975000136e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.100209236145019531e+00
3.860000000000000000e+02 2.123027473574718151e-05 2.293719366232586167e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.118690967559814453e+00
3.870000000000000000e+02 2.158614865903521232e-05 2.527096136297116074e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.302465915679931641e+00
3.880000000000000000e+02 2.127229075458472775e-05 2.403590063778165154e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.250995397567749023e+00
3.890000000000000000e+02 2.097328759848471769e-05 2.294147764962973786e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.444109439849853516e+00
3.900000000000000000e+02 2.108930125484822000e-05 2.340842551515024555e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.764824628829956055e+00
3.910000000000000000e+02 2.078448288802069003e-05 2.251378476393961557e-05 3.327418220918594738e+00 3.771051271596507881e+00 -1.000000000000000000e+00 4.310665130615234375e+00
3.920000000000000000e+02 2.074717172768932621e-05 2.225381866325093765e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 4.097311973571777344e+00
3.930000000000000000e+02 2.067074112829556478e-05 2.254180224602814669e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.497875690460205078e+00
3.940000000000000000e+02 2.057668921476786916e-05 2.290818719639186289e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.477864265441894531e+00
3.950000000000000000e+02 2.084814832080174069e-05 2.456304803685755087e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.221749067306518555e+00
3.960000000000000000e+02 2.052412881746825714e-05 2.316323156462017904e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.580048799514770508e+00
3.970000000000000000e+02 2.056549303705862899e-05 2.171426575752067790e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.656789779663085938e+00
3.980000000000000000e+02 2.061525370336581245e-05 2.280965484654576812e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.537382125854492188e+00
3.990000000000000000e+02 2.013796115829222220e-05 2.247762822509081628e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.862373113632202148e+00
4.000000000000000000e+02 2.025374258067936831e-05 2.280960102144629012e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.534868717193603516e+00
4.010000000000000000e+02 2.011921103540793775e-05 2.260231572546820823e-05 3.287751380361668030e+00 3.686804531774121152e+00 -1.000000000000000000e+00 7.153243541717529297e+00
4.020000000000000000e+02 1.994633451185816664e-05 2.167868125960130822e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.678754806518554688e+00
4.030000000000000000e+02 2.009921596142851097e-05 2.253224866855159798e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.820021390914916992e+00
4.040000000000000000e+02 1.997681177783090602e-05 2.295025979276370284e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.995719671249389648e+00
4.050000000000000000e+02 1.969489264276854125e-05 2.185232653384526814e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.331462621688842773e+00
4.060000000000000000e+02 1.969134386108926246e-05 2.133361576815043538e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.615798950195312500e+00
4.070000000000000000e+02 1.957455525541082258e-05 2.163385016692941066e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.357512474060058594e+00
4.080000000000000000e+02 1.944261840738905955e-05 2.216680726542169248e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 4.000238895416259766e+00
4.090000000000000000e+02 1.945735725969874322e-05 2.221889559195985920e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.077657222747802734e+00
4.100000000000000000e+02 1.931966142476920895e-05 2.213020789604939150e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.087012529373168945e+00
4.110000000000000000e+02 1.956346098656694849e-05 2.317690025353556701e-05 3.234854325702694933e+00 3.654125575780943880e+00 -1.000000000000000000e+00 6.488123893737792969e+00
4.120000000000000000e+02 1.945399323297646087e-05 2.153243414172433001e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.113522052764892578e+00
4.130000000000000000e+02 1.925970487956493713e-05 2.138642010873704531e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.077439785003662109e+00
4.140000000000000000e+02 1.918453289347523850e-05 2.081915821899701487e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.082541704177856445e+00
4.150000000000000000e+02 1.902559644651667276e-05 2.111876849357742923e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.258610725402832031e+00
4.160000000000000000e+02 1.918941215808313362e-05 2.252732345897376733e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.505106210708618164e+00
4.170000000000000000e+02 1.898679644054584905e-05 2.193624737552963503e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.212285518646240234e+00
4.180000000000000000e+02 1.886402798966634465e-05 2.172251292427818833e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.620022773742675781e+00
4.190000000000000000e+02 1.876765637892610078e-05 2.084483912635709611e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.372743606567382812e+00
4.200000000000000000e+02 1.891807844468170686e-05 2.172603405880622258e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.292543649673461914e+00
4.210000000000000000e+02 1.856990819983514533e-05 2.131143607792080962e-05 3.179561139557490534e+00 3.636714268418668183e+00 -1.000000000000000000e+00 4.335841655731201172e+00
4.220000000000000000e+02 1.851697503952203625e-05 2.106235425233551716e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.095054388046264648e+00
4.230000000000000000e+02 1.841798809534353560e-05 2.122005687272687514e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.994618177413940430e+00
4.240000000000000000e+02 1.831165667838798527e-05 2.141199065989074518e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.955766439437866211e+00
4.250000000000000000e+02 1.846933775276437108e-05 2.172604115332039075e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.694073915481567383e+00
4.260000000000000000e+02 1.826814303004555606e-05 2.087378832373691108e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.536195039749145508e+00
4.270000000000000000e+02 1.832511095308547613e-05 2.015233705242763082e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.768358707427978516e+00
4.280000000000000000e+02 1.834795028114032952e-05 2.104840113326952050e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.517394304275512695e+00
4.290000000000000000e+02 1.811561808967299193e-05 2.091038890529663987e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.559424638748168945e+00
4.300000000000000000e+02 1.802443362307890986e-05 2.080936064886741569e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.884864568710327148e+00
4.310000000000000000e+02 1.812839478157195853e-05 2.161401124514804876e-05 3.137396815331864985e+00 3.573415048338352662e+00 -1.000000000000000000e+00 5.646309137344360352e+00
4.320000000000000000e+02 1.790750000854954491e-05 2.094898223173065327e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.323208093643188477e+00
4.330000000000000000e+02 1.778403393770426139e-05 2.034620267647663315e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.799985170364379883e+00
4.340000000000000000e+02 1.769035200454090425e-05 2.047822066618455332e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.417274713516235352e+00
4.350000000000000000e+02 1.791926966180378393e-05 2.163778383603194244e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.442775011062622070e+00
4.360000000000000000e+02 1.765485115572408537e-05 2.066598391018184387e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.906828403472900391e+00
4.370000000000000000e+02 1.761995700363483156e-05 2.053126073908363459e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.480978250503540039e+00
4.380000000000000000e+02 1.744246471826956611e-05 1.992584098896082664e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.411850452423095703e+00
4.390000000000000000e+02 1.751733919049251159e-05 2.020775109533161937e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.172198534011840820e+00
4.400000000000000000e+02 1.742058415611954624e-05 1.995776884022543802e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 4.734136104583740234e+00
4.410000000000000000e+02 1.747347494372905304e-05 2.059865575562907987e-05 3.082782469769017819e+00 3.539809645592371101e+00 -1.000000000000000000e+00 5.750766038894653320e+00
4.420000000000000000e+02 1.734085812542086684e-05 2.035978599714694179e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.366621255874633789e+00
4.430000000000000000e+02 1.718843567754050122e-05 2.019605179436988055e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.820777654647827148e+00
4.440000000000000000e+02 1.710984571240156972e-05 2.031104048338383257e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.316934585571289062e+00
4.450000000000000000e+02 1.703591665463370715e-05 2.044533653122497725e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.094726562500000000e+00
4.460000000000000000e+02 1.725408952410417850e-05 2.146629197826564574e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.562976837158203125e+00
4.470000000000000000e+02 1.713216178894678372e-05 2.004524164508175406e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.983837366104125977e+00
4.480000000000000000e+02 1.688351936324344261e-05 1.934383426012818442e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.115529298782348633e+00
4.490000000000000000e+02 1.679925961745535112e-05 1.936172844376212086e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.376724720001220703e+00
4.500000000000000000e+02 1.695624324897566817e-05 2.036216505683967554e-05 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.007198572158813477e+00
